citation_key,key,doi,arxiv,openalex,title,year,authors,venue,families,origin,level_reached,threat_final,threat_L1,threat_L2,access,theorem_location,claims,verdict,cite_in_paper,bib_class,evidence_file,adjudication_note
,10.48550/arxiv.1801.02662,10.48550/arxiv.1801.02662,,https://openalex.org/W2783032531,Tensor network ranks,2018,Ke Ye; Lek‐Heng Lim,arXiv (Cornell University),B,snowball,L1,1,1,,,,R9,general tensor decomposition/network,no,,,
,10.1038/s41467-019-09039-7,10.1038/s41467-019-09039-7,,https://openalex.org/W2918753435,Tensor network simulation of multi-environmental open quantum dynamics via machine learning and entanglement renormalisation,2019,Florian A. Y. N. Schröder; David H. P. Turban; Andrew J. Musser; Nicholas D. M. Hine; Alex W. Chin,Nature Communications,A,snowball,L1,1,1,,,,R9,tensor network method/application; no error theorem,no,,,
,10.1098/rspa.2023.0218,10.1098/rspa.2023.0218,,https://openalex.org/W4384830735,Tensor networks for quantum machine learning,2023,Hans-Martin Rieser; Frank Köster; Arne Raulf,Proceedings of the Royal Society A Mathematical Physical and Engineering Sciences,A,harvest,L1,1,1,,,,,Review of tensor networks for quantum machine learning; background,no,,,
,10.1002/qua.24898,10.1002/qua.24898,,https://openalex.org/W1690544311,Tensor product methods and entanglement optimization forab initioquantum chemistry,2015,Szilárd Szalay; Max J. Pfeffer; V. Murg; Gergely Barcza; Frank Verstraete; Reinhold Schneider,International Journal of Quantum Chemistry,A;M,harvest+snowball,L1,1,1,,,,R9,tensor network method/application; no error theorem,no,,,
,tensorproductmethodsinnumericalsimulationofhighdimensionaldynamicalproblems,,,https://openalex.org/W2530898019,Tensor product methods in numerical simulation of high-dimensional dynamical problems,2014,Sergey Dolgov,Qucosa (Saxon State and University Library Dresden),A,harvest,L1,1,1,,,,R9,tensor network method/application; no error theorem,no,,,
,10.1016/0196-6774(90)90014-6,10.1016/0196-6774(90)90014-6,,https://openalex.org/W2106221905,Tensor rank is NP-complete,1990,Johan Håstad,Journal of Algorithms,A,snowball,L1,1,1,,,,,same broad field only,no,,,
,10.1109/access.2019.2908207,10.1109/access.2019.2908207,,https://openalex.org/W2933910221,Tensor-Based Channel Estimation for Massive MIMO-OFDM Systems,2019,Daniel Costa Araujo; André L. F. de Almeida; João Paulo C. L. da Costa; Rafael T. de Sousa,IEEE Access,A,harvest,L1,1,1,,,,,same broad field only,no,,,
,10.1137/100785715,10.1137/100785715,,https://openalex.org/W2084617396,Tensor-Structured Galerkin Approximation of Parametric and Stochastic Elliptic PDEs,2011,Boris N. Khoromskij; Christoph Schwab,SIAM Journal on Scientific Computing,A,snowball,L1,1,1,,,,,same broad field only,no,,,
,10.1073/pnas.2015851118,10.1073/pnas.2015851118,,https://openalex.org/W3179935684,Tensor-tensor algebra for optimal representation and compression of multiway data,2021,Misha E. Kilmer; Lior Horesh; Haim Avron; Elizabeth Newman,Proceedings of the National Academy of Sciences,A,snowball,L1,1,1,,,,R9,general tensor decomposition/network,no,,,
,10.1145/2432622.2432625,10.1145/2432622.2432625,,https://openalex.org/W2144362128,"Testing Product States, Quantum Merlin-Arthur Games and Tensor Optimization",2013,Aram W. Harrow; Ashley Montanaro,Journal of the ACM,K,snowball,L1,1,1,,,,,quantum information context; no projection-error bound,no,,,
,10.1137/100818893,10.1137/100818893,,https://openalex.org/W2031216664,The Alternating Linear Scheme for Tensor Optimization in the Tensor Train Format,2012,Sebastian Holtz; Thorsten Rohwedder; Reinhold Schneider,SIAM Journal on Scientific Computing,A;B,snowball,L1,1,1,,,,R9,tensor network method/application; no error theorem,no,,,
,10.5281/zenodo.20920816,10.5281/zenodo.20920816,,https://openalex.org/W7166012337,"The Bost-Connes Modular Generator as a candidate Hilbert-Pólya Operator, formalized in Lean 4",2026,G Six,Zenodo (CERN European Organization for Nuclear Research),H,harvest,L1,1,1,,,,,"Lean/formalization, unrelated result",no,,,
,10.5281/zenodo.20916427,10.5281/zenodo.20916427,,https://openalex.org/W7166140960,"The Bost-Connes Modular Generator as a candidate Hilbert-Pólya Operator, formalized in Lean 4",2026,G Six,Zenodo (CERN European Organization for Nuclear Research),H,harvest,L1,1,1,,,,,"Lean/formalization, unrelated result",no,,,
,10.5281/zenodo.20925877,10.5281/zenodo.20925877,,https://openalex.org/W7166018983,"The Bost-Connes Modular Generator as a candidate Hilbert-Pólya Operator, formalized in Lean 4",2026,G Six,Zenodo (CERN European Organization for Nuclear Research),H,harvest,L1,1,1,,,,,"Lean/formalization, unrelated result",no,,,
,10.5281/zenodo.20916426,10.5281/zenodo.20916426,,https://openalex.org/W7166126429,"The Bost-Connes Modular Generator as a candidate Hilbert-Pólya Operator, formalized in Lean 4",2026,G Six,Zenodo (CERN European Organization for Nuclear Research),H,harvest,L1,1,1,,,,,"Lean/formalization, unrelated result",no,,,
,10.1006/aima.1998.1728,10.1006/aima.1998.1728,,https://openalex.org/W2033041908,The Classical Moment Problem as a Self-Adjoint Finite Difference Operator,1998,Barry Simon,Advances in Mathematics,G,harvest,L1,1,1,,,,,same broad field only,no,,,
,10.1002/sapm192761164,10.1002/sapm192761164,,https://openalex.org/W2258054274,The Expression of a Tensor or a Polyadic as a Sum of Products,1927,Frank L. Hitchcock,Studies in Applied Mathematics,A,snowball,L1,1,1,,,,,same broad field only,no,,,
,10.1007/s10817-012-9250-9,10.1007/s10817-012-9250-9,,https://openalex.org/W2091456056,The HOL Light Theory of Euclidean Space,2012,John Harrison,Journal of Automated Reasoning,H,snowball,L1,1,1,,,,,HOL Light Euclidean space,no,,,
,10.1007/978-3-319-21401-6_26,10.1007/978-3-319-21401-6_26,,https://openalex.org/W1464569014,The Lean Theorem Prover (System Description),2015,Leonardo de Moura; Soonho Kong; Jeremy Avigad; Floris van Doorn; Jakob von Raumer,Lecture notes in computer science,H,snowball,L1,1,1,,,,R8,Lean prover description,no,,,
,10.1007/978-3-642-04458-8_2,10.1007/978-3-642-04458-8_2,,https://openalex.org/W2127143993,The Lyapunov Characteristic Exponents and Their Computation,2009,Ch. Skokos,Lecture notes in physics,B,harvest,L1,1,1,,,,,same broad field only,no,,,
,10.1145/125826.125848,10.1145/125826.125848,,https://openalex.org/W2097699872,The Omega test: a fast and practical integer programming algorithm for dependence analysis,1991,William Pugh,,H,snowball,L1,1,1,,,,,"Lean/formalization, unrelated result",no,,,
,10.1109/tit.2009.2025545,10.1109/tit.2009.2025545,,https://openalex.org/W2164253138,The Operational Meaning of Min- and Max-Entropy,2009,Robert König; Renato Renner; Christian Schaffner,IEEE Transactions on Information Theory,E,snowball,L1,1,1,,,,R6,fidelity/purified-distance context,no,,,
,10.5281/zenodo.19150956,10.5281/zenodo.19150956,,https://openalex.org/W7139973094,The Operator Derivative in Continuous Stochastic Calculus: A Hilbert Energy Space Framework,2026,Ramiro Fontes,Zenodo (CERN European Organization for Nuclear Research),H,harvest,L1,1,1,,,,,same broad field only,no,,,
,10.5281/zenodo.19140523,10.5281/zenodo.19140523,,https://openalex.org/W7139940953,The Operator Derivative in Continuous Stochastic Calculus: A Hilbert Energy Space Framework,2026,Ramiro Fontes,Zenodo (CERN European Organization for Nuclear Research),H,harvest,L1,1,1,,,,,same broad field only,no,,,
,10.5281/zenodo.19148304,10.5281/zenodo.19148304,,https://openalex.org/W7139970926,The Operator Derivative in Continuous Stochastic Calculus: A Hilbert Energy Space Framework,2026,Ramiro Fontes,Zenodo (CERN European Organization for Nuclear Research),H,harvest,L1,1,1,,,,,same broad field only,no,,,
,10.1109/tit.2004.839515,10.1109/tit.2004.839515,,https://openalex.org/W2141412822,The Private Classical Capacity and Quantum Capacity of a Quantum Channel,2005,Igor Devetak,IEEE Transactions on Information Theory,K,snowball,L1,1,1,,,,,same broad field only,no,,,
,10.1007/s00220-011-1309-7,10.1007/s00220-011-1309-7,,https://openalex.org/W1994811895,The Quantum Reverse Shannon Theorem Based on One-Shot Information Theory,2011,Mario Berta; Matthias Christandl; Renato Renner,Communications in Mathematical Physics,E,harvest+snowball,L1,1,1,,,,,quantum information context; no projection-error bound,no,,,
,10.3929/ethz-b-000038997,10.3929/ethz-b-000038997,,https://openalex.org/W3099674169,The Quantum Reverse Shannon Theorem Based on One-Shot Information Theory,2011,Mario Berta; Matthias Christandl; Renato Renner,reroDoc Digital Library,E,harvest+snowball,L1,1,1,,,,,same broad field only,no,,,
,10.1007/s10817-017-9440-6,10.1007/s10817-017-9440-6,,https://openalex.org/W2770430340,The Role of the Mizar Mathematical Library for Interactive Proof Development in Mizar,2017,Grzegorz Bancerek; Czesław Byliński; Adam Grabowski; Artur Korniłowicz; Roman Matuszewski; Adam Naumowicz,Journal of Automated Reasoning,H,snowball,L1,1,1,,,,,"Lean/formalization, unrelated result",no,,,
,10.22331/q-2025-05-28-1755,10.22331/q-2025-05-28-1755,,https://openalex.org/W4405561641,The State Preparation of Multivariate Normal Distributions using Tree Tensor Network,2025,Hidetaka Manabe; Yuichi Sano,Quantum,A,harvest,L1,1,1,,,,R9,tensor network method/application; no error theorem,no,,,
,10.1017/9781316848142,10.1017/9781316848142,,https://openalex.org/W2804172638,The Theory of Quantum Information,2018,John Watrous,Cambridge University Press eBooks,K,snowball,L1,1,1,,,,,quantum information theory text (fidelity),no,,,
,10.1007/s10589-021-00275-6,10.1007/s10589-021-00275-6,,https://openalex.org/W3046171782,The circumcentered-reflection method achieves better rates than alternating projections,2021,Reza Arefidamghani; Roger Behling; Yunier Bello-Cruz; Alfredo N. Iusem; Luiz-Rafael Santos,Computational Optimization and Applications,I,snowball,L2,1,3,1,FULL_TEXT,"arXiv:2007.14466: Prop 3.1, Cor 3.2, Prop 3.3, Thm 3.5, Section 4 examples (Props 4.1-4.10)",none,Compares asymptotic linear/superlinear constants of circumcentered-reflection versus alternating projections for a convex set and an affine subspace under error-bound assumptions; unrelated to inserted-projection discrepancy bounds.,no,,screening/level2_B2.csv,
,10.2140/apde.2011.4.499,10.2140/apde.2011.4.499,,https://openalex.org/W2148346199,The corona theorem for the Drury–Arveson Hardy space and other holomorphic Besov–Sobolev spaces on the unit ball in ℂn,2011,Şerban Costea; Eric Sawyer; Brett Wick,Analysis & PDE,E,harvest,L1,1,1,,,,,same broad field only,no,,,
,10.1216/rmj-1971-1-1-225,10.1216/rmj-1971-1-1-225,,https://openalex.org/W2079790441,The decay-scattering system,1971,L. P. Horwitz; Jean-Paul Marchand,Rocky Mountain Journal of Mathematics,J,snowball,L1,1,1,,,,,decay-scattering system,no,,,
,10.1109/5.214546,10.1109/5.214546,,https://openalex.org/W2019794334,The foundations of set theoretic estimation,1993,Patrick L. Combettes,Proceedings of the IEEE,I,snowball,L1,1,1,,,,,set theoretic estimation (POCS),no,,,
,10.1109/icassp.1991.151014,10.1109/icassp.1991.151014,,https://openalex.org/W2111823272,The foundations of set theoretic estimation,1991,Patrick L. Combettes; M. Reha Civanlar,,I,snowball,L1,1,1,,,,,set theoretic estimation,no,,,
,10.1088/1751-8113/45/45/453001,10.1088/1751-8113/45/45/453001,,https://openalex.org/W2005442500,The information-theoretic costs of simulating quantum measurements,2012,Mark M. Wilde; Patrick Hayden; Francesco Buscemi; Min-Hsiu Hsieh,Journal of Physics A Mathematical and Theoretical,K,harvest,L1,1,1,,,,,quantum information context; no projection-error bound,no,,,
,10.1098/rspa.2009.0202,10.1098/rspa.2009.0202,,https://openalex.org/W2146720213,The mother of all protocols: restructuring quantum information’s family tree,2009,Anura Abeyesinghe; Igor Devetak; Patrick Hayden; Andreas Winter,Proceedings of the Royal Society A Mathematical Physical and Engineering Sciences,K,snowball,L1,1,1,,,,,quantum information context; no projection-error bound,no,,,
,10.1016/s0370-1573(99)00047-2,10.1016/s0370-1573(99)00047-2,,https://openalex.org/W2125410420,The multiconfiguration time-dependent Hartree (MCTDH) method: a highly efficient algorithm for propagating wavepackets,2000,M. Beck,Physics Reports,A,snowball,L1,1,1,,,,,same broad field only,no,,,
,10.1145/1353445.1353446,10.1145/1353445.1353446,,https://openalex.org/W2130084210,The pitfalls of verifying floating-point computations,2008,David Monniaux,ACM Transactions on Programming Languages and Systems,H,harvest,L1,1,1,,,,,same broad field only,no,,,
,10.1103/revmodphys.70.101,10.1103/revmodphys.70.101,,https://openalex.org/W2019442644,The quantum-jump approach to dissipative dynamics in quantum optics,1998,Martin B. Plenio; P. L. Knight,Reviews of Modern Physics,J,snowball,L1,1,1,,,,,quantum jump approach,no,,,
,10.1016/j.jat.2006.02.005,10.1016/j.jat.2006.02.005,,https://openalex.org/W2100885264,The rate of convergence for the cyclic projections algorithm I: Angles between convex sets,2006,Frank Deutsch; Hein Hundal,Journal of Approximation Theory,C;E;I,harvest+snowball,L2,1,3,1,ABSTRACT_ONLY,Metadata and search snippets only (JAT 142 (2006) 36-55; ScienceDirect 403): defines angles between convex sets generalizing the subspace Friedrichs angle and expresses cyclic-projection rates through them,none (adjacent to R1a;R6),"Angle notions for convex sets used to bound the rate of the cyclic projections algorithm; adjacent angle-based rate theory for convergence to an intersection with no projection-insertion error or sharp defect constant, so R1a/R1b/R6 are not implied.",no,,screening/level2_B1.csv,
,10.1016/j.jat.2006.02.006,10.1016/j.jat.2006.02.006,,https://openalex.org/W1975567493,The rate of convergence for the cyclic projections algorithm II: Norms of nonlinear operators,2006,Frank Deutsch; Hein Hundal,Journal of Approximation Theory,C;I,harvest+snowball,L2,1,3,1,ABSTRACT_ONLY,Metadata and search snippets only (JAT 142 (2006) 56-82; ScienceDirect 403): norms of nonlinear operators used to bound cyclic-projection rates onto convex sets,none (adjacent to R1a;R1b;R6),"Introduces operator-norm-like quantities for nonlinear projection compositions to quantify cyclic-projection rates onto closed convex sets; an adjacent rate theory with no defect-constrained insertion error or sharp C_k-type constant, so no Theorem R claim is implied.",no,,screening/level2_B1.csv,
,10.1016/j.jat.2008.04.001,10.1016/j.jat.2008.04.001,,https://openalex.org/W2002110362,The rate of convergence for the cyclic projections algorithm III: Regularity of convex sets,2008,Frank Deutsch; Hein Hundal,Journal of Approximation Theory,I,harvest+snowball,L2,1,3,1,ABSTRACT_ONLY,"Metadata and search snippets only (JAT 155 (2008) 155-184; ScienceDirect 403): rate of cyclic projections related to linear regularity, normal property, strong CHIP and parallel projections",none (adjacent to R1a;R1b),"Characterizes linear convergence of cyclic projections through regularity properties of convex sets; qualitative regularity theory with no sharp insertion constant, so no Theorem R claim is implied.",no,,screening/level2_B1.csv,
,10.1080/01630569408816580,10.1080/01630569408816580,,https://openalex.org/W2047043241,The rate of convergence of dykstra's cyclic projections algorithm: The polyhedral case,1994,Frank Deutsch; Hein Hundal,Numerical Functional Analysis and Optimization,I,snowball,L2,1,3,1,ABSTRACT_ONLY,Abstract (via OpenAlex): linear rate for Dykstra's algorithm on finitely many half-spaces; for two half-spaces the rate c is the cosine of the angle between the defining functionals and is best possible,none (adjacent to R1b),"Best-possible cosine rate for Dykstra's cyclic projections onto two half-spaces is a convergence-to-intersection result for polyhedral convex sets with no inserted-projection error, multilinear structure or defect parameter, so no Theorem R claim is implied.",no,,screening/level2_B1.csv,
,10.1103/revmodphys.47.773,10.1103/revmodphys.47.773,,https://openalex.org/W2052810501,The renormalization group: Critical phenomena and the Kondo problem,1975,Kenneth G. Wilson,Reviews of Modern Physics,M,snowball,L1,1,1,,,,,Wilson RG,no,,,
,10.1103/revmodphys.74.197,10.1103/revmodphys.74.197,,https://openalex.org/W2151773880,The role of relative entropy in quantum information theory,2002,Vlatko Vedral,Reviews of Modern Physics,K,snowball,L1,1,1,,,,,relative entropy review,no,,,
,10.1184/r1/6492902.v1,10.1184/r1/6492902.v1,,https://openalex.org/W2230407200,Theorem Proving in Lean,2018,Jeremy Avigad; Leonardo de Moura; Soonho Kong,KiltHub Repository,H,snowball,L1,1,1,,,,R8,Lean formalization of unrelated content,no,,,
,10.1103/physrevb.101.104301,10.1103/physrevb.101.104301,,https://openalex.org/W2967300259,Theory of the phase transition in random unitary circuits with measurements,2020,Yimu Bao; Soonwon Choi; Ehud Altman,Physical review. B./Physical review. B,M,snowball,L1,1,1,,,,,same broad field only,no,,,
,10.1021/acs.jctc.9b00071,10.1021/acs.jctc.9b00071,,https://openalex.org/W2912386441,Three-Legged Tree Tensor Networks with SU(2) and Molecular Point Group Symmetry,2019,Klaas Gunst; Frank Verstraete; Dimitri Van Neck,Journal of Chemical Theory and Computation,A,harvest,L1,1,1,,,,,Three-legged tree tensor networks with symmetries for chemistry; background,no,,,
,10.1103/physrevresearch.3.023236,10.1103/physrevresearch.3.023236,,https://openalex.org/W3032718739,Three-dimensional isometric tensor networks,2021,Maurits S. J. Tepaske; David J. Luitz,Physical Review Research,A,harvest,L1,1,1,,,,R9,tensor network method/application; no error theorem,no,,,
